question_id,question_type_id,stem,allow_text
4817,4,"Submit the first draft of your individual classification essay (""Succeeding in my Career""). Refer to the classification organization outline on p.121 of your textbook to be certain you've included all components.",1
4818,1,"Write one paragraph (at least 6 sentences) about a person who you admire, a person who has some kind of disability or problem.  

Tell me what that person can do.  Why do you admire him/her?

Use ""can"", ""could"" and/or ""be able to"" to describe the person's abilities. 

Read the examples on pp.133 and 134 of your textbook if you need some ideas.",1
4819,1,above,1
4820,4,Write a 5 paragraph essay on the three main skills that are important to your profession.  DOUBLE SPACE!  Remember to include WHY the skills are important - be specific to your profession and include EXAMPLES.,1
4821,1,Do you think it is important for people to eat home-cooked food?  Why or why not?  Use information from the text to support your opinion.,1
4822,1,"Be sure to use a lot of noun clauses in your writing.  In order to explain the humorous situation fully, you may need to write more than one paragraph.",1
4823,1,"You are writing a personal ad: describe your ""soul mate."" Use sentences like: I am looking for someone who can cook. My soul mate is someone that is a good listener, to whom I can tell anything. Use at least 5 adjective clauses.     /10",1
4824,4,Please cut/paste your draft from yesterday's class.  Finish your five paragraph Classification Essay - please remember to double space!,1
4825,1,"You are writing a personal ad: describe your ""soul mate."" Use sentences like: I am looking for someone who can cook. My soul mate is someone that is a good listener, to whom I can tell anything. Use at least 5 adjective clauses.     /10",1
4826,1,"Pretend that you are writing a personal ad that is your advertisement for your soul mate.  Indicate which qualities you are looking for in your soul mate by writing sentences like:

I am looking for someone who can cook.
My soul mate is someone that I can tell anything to.

Use at least 5 adjective clauses in your personal ad.

Have fun!! ;)",1
4827,1,"accuracy of adjective clauses: ___/5
frequency of adjective clauses: ___/2.5
other grammar: ___/2.5",1
4828,1,paste your classification essay below.,1
4829,4,"Don't forget to include one reference!  Aim for 1,000 words (4 pages).",1
4830,1,Tan's mother is limited by her imperfect English (pro or con).,1
4831,1,Do you think that a sand castle is a work of art?  Why or why not?,1
4832,1,above,1
4833,1,Remember to paraphrase the program.  Only use the speakers' words if they are in quotations or otherwise attributed to the person who said them.,1
4834,1,Practice Composition--argumentative,1
4835,4,"Do your best to improve your essay. Use the comments/corrections provided by me to help you.  

Be sure to bring your original essay to class.",1
4836,4,above,1
4837,1,FOG 3 Unit 14 Paragraph homework,1
4838,2,"What is the main idea of the first reading?

a.  photographs of Western and Eastern people
b.  photographs of Western and Eastern realities
c.  photographs of Koreans by two photographers",1
4839,2,"What does ""that"" in the last sentence of the second reading talk about?  [""That is almost unheard of with that type of pressure but not for this team.]

a.  the pressure of the championship
b.  the quality of the teams
c.  making all the penalty kicks",1
4840,2,"The topic of the third reading is

a.  the size of a website
b.  the cost of a website
c.  the content of a website",1
4841,1,"[1]  Write a summary.  [2]  Write the part of speech, definition and an example of two vocabulary words from the reading.

[3]  Give your teacher a copy of the reading.",1
4842,2,"According to the reading, how can you use appliances wisely?",1
4843,2,Where is the Fontainebleau Hotel?,1
4844,2,What can you find in the Primary Search database?,1
4845,2,What law is the Georgia State Legislature trying to enact?,1
4846,2,TRUE OR FALSE?: The author of Reading #1 thinks that a cup of ginger might not be enough.,1
4847,2,"TRUE OR FALSE?:    Mr. White, in Reading #2,  believes that his role in the civil rights movement of the 1960's helped that of Martin Luther King, Jr.",1
4848,2,TRUE OR FALSE?:    The information in Reading #3 suggests that food that is heavy should not be placed in the top of the steamer.,1
4849,2,"According to the reading, how can you use appliances wisely?",1
4850,2,Where is the Fontainebleau Hotel?,1
4851,2,What can you find the Primary Search database?,1
4852,2,What law is the Georgia State Legislature trying to enact?,1
4853,2,"According to the reading, how can you use appliances wisely?",1
4854,2,Where is the Fontainebleau Hotel?,1
4855,2,What can you find in the Primary Search database?,1
4856,2,What law is the Georgia State Legislature trying to enact?,1
4857,2,TRUE OR FALSE?: The author of Reading #1 thinks that a cup of ginger might not be enough.,1
4858,2,"TRUE OR FALSE?:    Mr. White, in Reading #2,  believes that his role in the civil rights movement of the 1960's helped that of Martin Luther King, Jr.",1
4859,2,TRUE OR FALSE?:    The information in Reading #3 suggests that food that is heavy should not be placed in the top of the steamer.,1
4860,2,TRUE OR FALSE?: The author of Reading #1 thinks that a cup of ginger might not be enough.,1
4861,2,"TRUE OR FALSE?:    Mr. White, in Reading #2,  believes that his role in the civil rights movement of the 1960's helped that of Martin Luther King, Jr.",1
4862,2,TRUE OR FALSE?:    The information in Reading #3 suggests that food that is heavy should not be placed in the top of the steamer.,1
4863,1,"Using the picture on p.163 of your text, write a letter to Mr. Thompson (the owner of the EFL Computer Training Institute).  Give advice about improvements that the Institute should make.  

Start your letter by copying the example on p.164 (10).  Give at least 5 pieces of advice, using a variety of modals.",1
4864,1,Write a paragraph on the topic that you have chosen from page 78.,1
4865,1,xx,1
4866,1,xx,1
4867,1,"Title of Article:_____________________________ 
Author: ______________________________ 
Source:_______________________________ 

Vocabulary 
1. Word__________________  Part of Speech________ 
Definition (as used in article) __________________ 
__________________________________________________ 

2. Word__________________  Part of Speech________ 
Definition (as used in article) __________________ 
__________________________________________________",1
4868,4,above,1
4869,1,Post your reaction essay here.,1
4870,4,"Submit the first draft of your reaction essay in response to the Henri Nouwen passage. Refer to the bright blue paper ""Reaction Essay Organization"" that I distributed in class to be certain you've included all components.",1
4871,1,"accuracy of adverb phrases: _____/5
frequency / variety: ______/2.5
accuracy of other grammar: _____/2.5
total: _______/10",1
4872,1,Write one or two paragraphs.,1
4873,4,Your revision can increase your score by up to 10 points!,1
4874,4,See directions above.,1
4875,1,Write a paragraph stating what you would like to have with you on an island.  Explain your answers.  Use as many modals as possible.,1
4876,1,"Use the examples and your group discussion from the class to write a short paragraph explaining what items you might want with you on the desert island: use modals! You should include at least 3 items from the box, and 1 or 2 additional items. your paragraph should be at least 5 sentences.    /10",1
4877,2,Would you travel a long distance to see an event like the Sapporo Ice Festival?  Why or why not?,1
4878,1,Essay #3--First Argumentative Essay,1
4879,2,TRUE OR FALSE?: The author of Reading #1 thinks that a cup of ginger might not be enough.,1
4880,2,"TRUE OR FALSE?:    Mr. White, in Reading #2,  believes that his role in the civil rights movement of the 1960's helped that of Martin Luther King, Jr.",1
4881,2,TRUE OR FALSE?:    The information in Reading #3 suggests that food that is heavy should not be placed in the top of the steamer.,1
4882,1,"Dear Chatty,
I have a big dilemma!  My boyfriend just moved to Minnesota, which is halfway across the country, for his new job.  We have only been going out for 4 months, but I think I am in love with him.  I did not tell my boyfriend how I feel.  I know that he really likes me, but I don't think that he loves me yet.   Right before he left, he told me that I should visit him.  I really I want to visit him but he hasn't mentioned anything about that again.  In fact, I have only spoken to him once since he's moved, which was over a week ago.  I have a good job and am earning quite a good salary, but I am sooo unhappy without my boyfriend!  What should I do?  Should I visit him and hope that he asks me to move there to be with him?  Or should I just quit my job and move there without looking back?  Please give me your advice.
                                                                From:        Super Advice Need Desperately",1
4883,1,"Dear Chatty,

I have a big dilemma!  My boyfriend just moved to Minnesota, which is halfway across the country, for his new job.  We have only been going out for 4 months, but I think I am in love with him.  I did not tell my boyfriend how I feel.  I know that he really likes me, but I don't think that he loves me...yet.   Right before he left, he told me that I should visit him.  I really I want to visit him, but he hasn't mentioned anything about that since he moved.  In fact, I have only spoken to him once since he moved -- which was over a week ago!  I have a good job and am earning quite a good salary, but I am sooo unhappy without my boyfriend!  What should I do?  Should I visit him and hope that he asks me to move there to be with him?  Or should I just quit my job and move there without looking back?  Please give me your advice.
                                                                From:        Super Advice Needed Desperately",1
